result_id,person,items,has_snow_peas,has_blue_cheese,has_snack,has_plastic_snake,has_toy_frog,brother,bags_count,bags_color,meeting_day,meeting_location
3866,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy fork""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3867,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3868,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3869,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3870,Stella,"[""spoons"",""snow bees"",""blue cheese"",""snake"",""plastic snake"",""toy frog""]",0,1,0,1,1,Bob,3,red,Wednesday,train station
3871,Stella,"[""spoons"",""snow bees"",""blue cheese"",""snacks"",""plastic snack"",""toy frog""]",0,1,0,0,1,Bob,3,red,Wednesday,train station
3872,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3873,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,NULL,Wednesday,train station
3874,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3875,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3876,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3877,Stella,"[""snow peans"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3878,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3879,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3880,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3881,Stella,"[""spoons"",""snowpeas"",""cheese"",""snack"",""plastic snake"",""toy frog""]",0,0,1,1,1,Bob,3,red,Wednesday,train station
3882,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3883,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3884,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3885,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3886,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3887,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3888,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3889,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3890,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3891,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snack"",""toy frog""]",1,1,1,0,1,Bob,3,red,Wednesday,train station
3892,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3893,Estella,"[""snow peas"",""blue cheese"",""snacks"",""toy frog""]",1,1,0,0,1,Bob,3,red,Wednesday,train station
3894,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3895,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3896,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3897,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3898,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3899,Stella,"[""spoons"",""snow bees"",""cheese"",""snack"",""snake"",""toy frog""]",0,0,1,0,1,Bob,3,red,Wednesday,train station
3900,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3901,Estella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3902,Seta,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3903,Stella,"[""spoons of fresh snow bees"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3904,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snack"",""toy frog""]",1,1,1,0,1,Bob,3,red,Wednesday,train station
2637,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3905,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3906,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3907,Stella,"[""peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3908,Stella,"[""spoons"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3909,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3910,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3911,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3912,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3913,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3914,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3915,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3916,Stella,"[""snow pears"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3917,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3918,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3919,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3920,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3921,Lila,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,NULL,train station
3922,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3923,Stela,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3924,Stella,"[""spoons"",""snow peas"",""slabs"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3925,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3926,Stella,"[""snow peas"",""blue cheese"",""snake"",""plastic snake"",""toy frog""]",1,1,0,1,1,Bob,3,red,Wednesday,train station
3927,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3928,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3929,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3930,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3931,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3932,Stella,"[""snow peas"",""blue cheese"",""plastic snake"",""toy frog""]",1,1,0,1,1,Bob,3,red,Wednesday,train station
3933,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3934,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3935,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3936,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3937,Stella,"[""fresh snow peach"",""blue cheese"",""snake"",""plastic snake"",""toy frog""]",0,1,0,1,1,Bob,3,red,Wednesday,rain station
3938,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3939,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3940,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3941,Stella,"[""peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3942,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3943,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3944,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3945,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3946,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3947,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3948,Stella,"[""snow peas"",""fruit cheese"",""snack"",""plastic snake"",""toy frog""]",1,0,1,1,1,Bob,3,red,Wednesday,train station
3949,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3950,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3951,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3952,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3953,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3954,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3955,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3956,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3957,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3958,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3959,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3960,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3961,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3962,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3963,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3964,Stella,"[""spoons"",""snow piece"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3965,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""frog""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3966,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3967,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3968,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3969,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3970,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3971,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3972,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3973,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3974,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3975,Stella,"[""snow peas"",""blue cheese"",""snack"",""snake"",""frog""]",1,1,1,0,0,Bob,3,red,Wednesday,train station
3976,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2603,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3977,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2642,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3978,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3979,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3980,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3981,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy box""]",1,1,1,1,0,Bob,3,red,Wednesday,train station
3982,Stella,"[""snow peas"",""blue cheese"",""snake"",""plastic snake"",""toy frog""]",1,1,0,1,1,Bob,3,red,Wednesday,train station
3983,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3984,her,"[""snow peas"",""blue cheese"",""plastic snake"",""toy frog""]",1,1,0,1,1,Bob,NULL,NULL,Wednesday,train station
3985,Stella,"[""snow peas"",""blue cheese"",""snake"",""plastic snake"",""toy frog""]",1,1,0,1,1,Bob,3,red,Wednesday,train station
3986,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3987,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3988,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3989,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2640,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3990,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3991,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3992,Stella,"[""snowpeas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
3993,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3994,Stella,"[""snow peas"",""blue cheese"",""snack"",""snake"",""toy frog""]",1,1,1,0,1,Bob,3,red,Wednesday,train station
3995,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3996,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3997,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2608,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3998,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
3999,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4000,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4001,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4002,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4003,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4004,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4005,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4006,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4007,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4008,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4009,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4010,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4011,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4012,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy""]",1,1,1,1,0,Bob,1,red,Wednesday,train station
4013,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4014,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4015,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4016,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4017,Stella,"[""fresh snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",0,1,1,1,1,Bob,3,red,Wednesday,train station
4018,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4019,Stella,"[""snow peas"",""blue cheese"",""snack"",""snake"",""toy frog""]",1,1,1,0,1,Bob,3,red,Wednesday,train station
4020,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4021,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4022,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4023,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2569,Stella,"[""snow peas"",""cheese"",""snack"",""snake"",""frog""]",1,0,1,0,0,Bob,3,red,Wednesday,train station
4024,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4025,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4026,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4027,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4028,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4029,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4030,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4031,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4032,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4033,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4034,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4035,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4036,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4037,Stella,"[""spoons"",""blue cheeses"",""snack"",""plastic snake"",""toy frog""]",0,0,1,1,1,Bob,3,red,Wednesday,train station
4038,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4039,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,NULL,train station
4040,Scylla,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frogs""]",1,1,1,1,0,Bob,3,NULL,Wednesday,train station
4041,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4042,Estella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4043,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4044,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4045,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2575,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4046,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4047,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4048,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
2563,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4049,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
4050,Stella,"[""snow peas"",""blue cheese"",""snack"",""plastic snake"",""toy frog""]",1,1,1,1,1,Bob,3,red,Wednesday,train station
